Actual,Predicted
15.954545,14.641826333610403
15.954545,14.775476692205828
15.954545,14.700731915022
14.772727,14.11834021534298
14.772727,14.174075074409267
14.772727,14.03003117060969
14.772727,14.085766029675977
14.772727,14.080886008286056
14.772727,14.136620867352342
14.772727,13.990489876975252
14.772727,14.04622473604154
0.913043,-0.7953022635513776
0.913043,0.3541120851855446
0.913043,-0.7984040346156469
0.913043,0.35101031412127526
0.913043,-0.7778656532296342
0.913043,0.371548695507288
0.913043,-0.7943104659215976
0.913043,0.35510388281532634
7.130435,12.802647080018886
7.130435,12.650161349204087
7.130435,12.824791820356488
7.130435,12.672306089541692
7.130435,12.74934536483477
7.130435,12.596859634019971
7.130435,12.738137805979054
7.130435,12.585652075164255
12.818182,12.04566331299791
12.818182,12.415166983268472
12.818182,12.137456298970097
12.818182,12.506959969240661
12.818182,12.04689847376504
12.818182,12.416402144035601
12.818182,12.150276656864524
12.818182,12.519780327135084
3.0,2.2246819727787175
3.0,2.650708711036363
3.0,2.208228162458279
3.0,2.6342549007159244
3.0,2.2428433925971287
3.0,2.6688701308547733
3.0,2.2208714436597896
3.0,2.646898181917435
5.217391,7.985800071566613
5.217391,7.623482909288141
5.217391,7.986154569292644
5.217391,7.623837407014173
5.217391,7.993514371908514
5.217391,7.6311972096300416
5.217391,7.990602291372525
5.217391,7.628285129094053
5.952381,6.672199336124099
5.952381,6.505077072418747
5.952381,6.681476884267362
5.952381,6.514354620562011
5.952381,6.710449749695692
5.952381,6.54332748599034
5.952381,6.7168419312129135
5.952381,6.549719667507562
8.0,12.443084195659694
8.0,12.240355647129405
8.0,12.338781415067206
8.0,12.136052866536922
8.0,12.40715133619976
8.0,12.204422787669472
8.0,12.300479658283177
8.0,12.097751109752888
11.869565,15.870032795773984
11.869565,15.673391101777112
11.869565,15.89406628195573
11.869565,15.697424587958858
11.869565,15.762033146029555
11.869565,15.565391452032681
11.869565,15.833239092677996
11.869565,15.636597398681126
6.347826,12.411561156545185
6.347826,12.819733287284052
6.347826,12.419554267433433
6.347826,12.827726398172302
6.347826,12.412740182875687
6.347826,12.820912313614556
6.347826,12.41981551888494
6.347826,12.82798764962381
12.608696,15.609798088321462
12.608696,15.383352576445684
12.608696,15.656936348075469
12.608696,15.43049083619969
12.608696,15.629625516024532
12.608696,15.403180004148757
12.608696,15.678306418477352
12.608696,15.451860906601576
13.8,17.92894078606802
13.8,18.504275263831758
13.8,17.918188751685314
13.8,18.493523229449046
13.8,17.884862779148655
13.8,18.460197256912387
13.8,17.888082859465115
13.8,18.46341733722885
2.0,4.174350883103885
2.0,4.512782648889983
2.0,4.234306205794874
2.0,4.572737971580971
2.0,4.208786389638541
2.0,4.547218155424639
2.0,4.273307542174833
2.0,4.611739307960931
4.173913,6.249084727357112
4.173913,6.9807832753195225
4.173913,6.346474866443681
4.173913,7.078173414406091
4.173913,6.224395514554194
4.173913,6.956094062516605
4.173913,6.316368974223483
4.173913,7.048067522185892
6.478261,7.753212700625687
6.478261,7.807376066101412
6.478261,7.889847764949797
6.478261,7.9440111304255225
6.478261,7.708957617013405
